Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary
4866,B002FVQX3A,AGMRFA08XBU53,"SF ""Pilot Scott""",1,2,1,1307318400,I must be allergic
4867,B002FVQX3A,AR7TAEEUDHMUB,Kathryn S. Leon,0,2,5,1257897600,Great Gum
4868,B005MBD5FE,AHQESATHA7Q13,WillE,0,0,5,1320451200,Sooo good
4869,B004YZW5H8,A1J3DMSJBF2B8N,fmsshepperd,0,0,5,1335052800,yummy
4870,B007HDSPVO,A1GQAKL9CGQLP1,L. M. Keefer,0,0,5,1332115200,Tasty and Healthy Snack
4871,B001TY6T6K,A11U59RLWH351M,troyper,11,13,1,1254960000,WAY OUT OF RANGE COST
4872,B001TY6T6K,A3MHEO0AARAOE4,Cathie J. Forgus,4,4,1,1281744000,Why is this price so HIGH?
4873,B001TY6T6K,A3UPXR0I04EO4W,LuvLeaf,4,5,1,1272067200,The other reviewer is totally right!!!
4874,B002C56OBU,A25SDO4GF66FQ1,Janet W. In Iowa,8,9,5,1271289600,My Community Coffee
4875,B002C56OBU,A1T70CURYU0OKO,"Deftoned989 ""Deftoned989""",5,5,4,1295568000,"Acceptable & inexpensive, but GREAT when cold brewed!"
4876,B002C56OBU,A2U49IFXRJMNUX,FrugalFreak,2,2,4,1295568000,Hazelnut coffee smells and tastes like Buttered Popcorn not as much like Hazelnut
4877,B002C56OBU,A79TFV4BF2018,Holly,1,1,5,1345334400,Great flavor
4878,B002C56OBU,A14EBC6R57587N,Caleb D. Freese,1,1,5,1340928000,Excellent
4879,B002C56OBU,A2PZT88XPUUEZS,"Donna T. ""Donna T.""",1,1,5,1336953600,"We Like It, You Will Too."
4880,B002C56OBU,AHKDSWU5HEH9I,Jenny,1,1,4,1329609600,Taste good to me
4881,B002C56OBU,A2R3M2FP1KOSYE,Wei Lee,1,1,4,1312761600,Great coffee for a great price
4882,B002C56OBU,A1Q9J62C20HYX8,G. Head,1,1,5,1292025600,Great coffee
4883,B002C56OBU,AQ4FHE7IJEAXO,William D. Stone,0,0,5,1350691200,Community Coffee
4884,B002C56OBU,AD7DY0I7TCSGM,LOVELYLADY,0,0,5,1329696000,Community Hazelnut Coffee
4885,B002C56OBU,A1URORDCV4CEB9,AL,0,0,5,1312156800,Good coffee
4886,B002C56OBU,A34DB18B08X7QV,LemoNsTwsT,0,0,5,1307491200,Coffee Princess Loves This addiction
4887,B002C56OBU,ASKXTWE8ESZQ,"N. Gallion ""nhg""",0,0,5,1305763200,Excellent taste
4888,B002C56OBU,A3EHBQY7Y26FNM,silly cat,0,0,4,1303603200,ok for the price
4889,B002C56OBU,A5KW8URATUTHA,"J. Hostetler ""Mommy to two gorgeous babies!""",1,6,1,1297555200,Worst coffee EVER
4890,B000QSONJA,AKZKG2Z7CNV27,BreezyPaige,3,3,1,1330214400,"False Advertising, Terrible Dog Food!!"
4891,B0018ATXEU,A1G2YPRHMYP8TK,Bob Obb,1,1,5,1304208000,Om nom nom
4892,B0018ATXEU,A765FXDHIRE5M,ozzy0416,0,0,2,1285372800,toffifay
4893,B0018ATXEU,A66MSWYTXIB5V,Mark W. Peters,0,0,5,1266969600,Glad to have it again.
4894,B0018ATXEU,A3AR4GTC01JDHW,D.A.,0,0,5,1265328000,YUMMY
4895,B0018ATXEU,A4D31LRTOXAEN,M. Wasielewski,0,0,5,1261958400,GOOD BUY
4896,B0018ATXEU,A1KJ2VZNTWPIUO,Shalonda Stinson,1,2,3,1300147200,Just OK
4897,B004JWS0CA,A3B7B0VIZRZF4G,"Cara M. Silla ""Cara""",5,5,5,1309651200,"Full flavor, non-acidic, best K-cup so far!"
4898,B004JWS0CA,AU8NWWRKX07XH,Dan,2,2,2,1317772800,Very weak
4899,B004JWS0CA,A39KT4ATF5Q9UB,"Scott R. Shelhamer ""AeroScott""",1,1,5,1333152000,Best medium roast coffee
4900,B004JWS0CA,A3L964J8M7I7KF,Azita,1,1,5,1309996800,Best coffee for K-Cups
4901,B004JWS0CA,AYL66PH2O3FZM,colleen,0,0,4,1327795200,timothy's
4902,B004JWS0CA,A2N8KPM287CFP9,"J. A. Hamilton ""race20fan""",0,0,5,1325635200,Best Decaf Ever!
4903,B004JWS0CA,A28BA89R95C0X7,"MMJ ""mmj""",0,0,5,1314835200,Like a good colombian Coffee
4904,B004JWS0CA,AVJQ3NSMH3T2Q,m wilson,0,0,3,1311552000,Not our favorite...
4905,B004JWS0CA,A24WJHCQI3V7BS,Eillas,0,0,5,1307059200,Wonderful coffee!!!
4906,B0009JMW1C,A2CA4I91GKU4OS,"Thanaporn Ward ""maui mom""",4,4,5,1229904000,Real Sinus Buster !!!
4907,B0009JMW1C,A2HYS4LMBN8E0M,Felonius Monk,4,4,5,1173916800,Mucus drainage!!!
4908,B0009JMW1C,A2QJ87KVK3CSH8,Ms. Mary,3,3,4,1262217600,Interesting taste slow relief of sinus pressure
4909,B0009JMW1C,A380HU2H8OY9ID,Teresa J. Molinaro,4,5,5,1167782400,Sinus Help
4910,B0009JMW1C,A3VBBRHETBOP3Y,B-Ricks,1,1,5,1341964800,Great Stuff
4911,B0009JMW1C,A15ZLXABTK8F3F,LK,1,1,5,1332028800,THIS PRODUCT WORKS!
4912,B0009JMW1C,A13V4Q16X7KQB2,Cindy Asmore,1,1,5,1311120000,Sinus Relief
4913,B0009JMW1C,A1F4GPSGP59IHL,A. Chase,1,1,2,1299196800,didn't work for me
4914,B0009JMW1C,AXCIBTTASZPLK,Berry,1,1,5,1297123200,This tea works!!!! I feel so much better!!!!
4915,B0009JMW1C,A3QD083MGZN2WX,Linda Frey,1,1,5,1252022400,It really helps
4916,B0009JMW1C,A210U5Q8OVTAL0,"Me ""Dark Child""",0,0,1,1347235200,Didn't Do Nothing!
4917,B0009JMW1C,A2DVJHUKC8Q37B,James Deirmendjian,0,0,3,1347062400,Benefit hard to determine
4918,B0009JMW1C,A2NUTNNFF11492,squidly28,0,0,2,1343952000,Didn't work for me
4919,B0009JMW1C,A1TKGURK1MW1U6,R. Cleveland,0,0,1,1334102400,No effect for this sinus sufferer
4920,B0009JMW1C,A2CYZN9K7ECMV5,SJ Silver,0,0,4,1333670400,Have to make the tea strong.
4921,B0009JMW1C,A184PF0BSFKZCF,H. chhabra,0,0,5,1299110400,Very effective tea
4922,B0009JMW1C,AQ87J6IRVATAH,J. M. Corry,0,0,5,1283990400,Wonderful
4923,B0009JMW1C,ALMESS1KRNOD,Marie Clerveaux,0,0,5,1274054400,Sinus
4924,B0009JMW1C,A1SMTS4I1WF63D,"Dave Hanley ""Dave""",0,0,5,1257984000,I was skeptical
4925,B0009JMW1C,A37B3KZO5P9V4F,Catherine Slowey,0,0,5,1237507200,sinus buster tea
4926,B0009JMW1C,A29UYZDM2225ZL,Gini,0,1,1,1342224000,I had 3 EMPTY tea bags...BEWARE!
4927,B0009JMW1C,A2WW1USVOO6UXN,Love The Tea,0,1,5,1257638400,Absolute Recommend This Product
4928,B000FYYOZI,A21J63XJUC5D75,Healthy Lifer,5,5,2,1233705600,Popular with some - not me
4929,B000FYYOZI,A1TMAVN4CEM8U8,Gunner,4,4,3,1262304000,O.K. taste. My wife hates the smell.
4930,B000FYYOZI,A1TMAVN4CEM8U8,Gunner,2,2,5,1262563200,A Mild Slim Jim
4931,B000FYYOZI,A13Q9TG853K1J6,"P. ONeill ""RighteousDude""",0,0,5,1351123200,Yum
4932,B000FYYOZI,A293G2YSRLXGG0,Vigiler,0,0,5,1348012800,The best yet found
4933,B000FYYOZI,ALSW7HGFU3ZRG,Dean Benkowski,0,0,4,1347321600,Good Beef Sticks
4934,B000FYYOZI,AOR0NN3UR7UWG,Michael Mencer,0,0,5,1346198400,Good jerky
4935,B000FYYOZI,A15XP8POE3ZPSE,RF Wiede,0,0,4,1341360000,Better than i thought they would be!
4936,B000FYYOZI,A3LCTL8O4214QY,Tommy,0,0,4,1340582400,Good and Unique
4937,B000FYYOZI,A15VHIG1POD7RZ,HaYnStyLe1808,0,0,4,1336176000,Teriyaki Ole' Smokies Beef Sticks
4938,B000FYYOZI,A235EY6S2D1SG0,Sue B.,0,0,5,1336089600,Pretty darn good
4939,B000FYYOZI,A1Z674E0U5ZCX6,minister for hire,0,0,3,1329609600,"So, So. Better to get HOT Buffalo Bills 2.1lbs Short Shots"
4940,B000FYYOZI,A3P9OEZR3WT0RG,MINESFINE,0,0,5,1323216000,great flavor!
4941,B000FYYOZI,A1PSAFYB19T4I1,Hatchett,0,0,4,1318118400,Taste Great
4942,B000FYYOZI,A1TDDXQX3RPKK7,"Thomas A. Burns ""Tomasso""",0,0,5,1316476800,Really Good!
4943,B000FYYOZI,A2EA0KDO04UU9H,"Marie Wilkerson ""fzycrtr""",0,0,5,1293062400,Buffalo Bills smokies
4944,B000FYYOZI,A32S0RO8FDG0F9,"Luci Vandolay ""We're in Latex""",0,0,5,1287705600,Honey Beef sticks in saddlebag packaging
4945,B000FYYOZI,A3DIN4IDI1IVE6,Lifetime dieter,0,0,5,1285113600,Mild sausages
4946,B000FYYOZI,A7UNG75MXVAZ7,"Cathy S. Wood ""Cattwood""",0,0,5,1277683200,Love these smokies!
4947,B000FYYOZI,A33WVAC3WKDCI8,"David M. Reynolds ""longaction""",0,0,4,1269216000,Ole Smokies
4948,B000FYYOZI,A2NI95Y8UNE85D,Coastal Jerky Lover,1,2,5,1151452800,Sweet beef
4949,B000FYYOZI,A23R7PBSPAXIET,d-a-v-i-n,0,1,2,1223251200,"Good, Just not what I was looking for"
4950,B002RZ1QNG,A3E72SJY88VI5O,cutsey,1,1,5,1344816000,This is a good wine but I made some modifications
4951,B002RZ1QNG,A2UDRUIQT2YLN7,Visionguy,1,1,5,1342656000,"""Did you really make this?"""
4952,B002RZ1QNG,A29KI0WZ98BW6R,Duke's Mom,1,1,5,1341532800,Great Wine!
4953,B002RZ1QNG,A1P68RNVG5N8O2,Redtrk,1,1,5,1337904000,Excellent wine and i'm going to make two more of them right away
4954,B002RZ1QNG,ANH6Q74Y586C8,Randy W. Bennett,1,1,5,1325116800,White Pear Delight
4955,B002RZ1QNG,ALHGNYW4KZ4K0,Samm,1,1,5,1304985600,"Sweet, delightful wine"
4956,B002RZ1QNG,A2Y56IDYNJE37Z,"Gary K. Lawrence ""Gary Lawrence""",1,1,4,1301788800,Good kit
4957,B002RZ1QNG,A2X9T0XQCY4VFZ,Sharon Losey,1,1,5,1283126400,White Pear Chardonnay
4958,B002RZ1QNG,A7MODCSBF399G,"Michael Chen ""chunkychen""",0,0,4,1348963200,"not bad, I like the tropical riesling better"
4959,B002RZ1QNG,A2JXDUULYCY48O,Mamaz Salez,0,0,5,1335139200,Simply amazing as usual
4960,B002RZ1QNG,A1E3EEYCOP2KDE,Rocketguy,0,0,5,1322352000,Crowd pleaser
4961,B001DW2RGO,A6S1FREDK70WQ,Jin Oh,6,7,5,1290124800,Great substitute for 5-hour energy
4962,B001DW2RGO,A1PQGAZG7D9CGN,J. Jones,3,3,4,1323216000,Wow! Rocket fuel for humans
4963,B001DW2RGO,A18WGZSR2TB9RJ,Steele,2,2,3,1309392000,Has an affect.
4964,B001DW2RGO,ANWJRILNBBUZK,injured_cowboy,4,5,5,1301702400,good things do come in small packages
4965,B001DW2RGO,A25BXIJ3QC7IMG,"Suzanne Jackson ""Suzanne Jackson""",0,0,1,1350950400,No Habla Espanol
4966,B001DW2RGO,A200E3QZ4IIG5Y,Kimberly A. Francis,0,1,3,1344729600,Energy Shots
4967,B001DW2RGO,A2T4GSH2H928ME,Bank Of America,4,9,5,1277510400,energy shots that works !!
4968,B001DW2RGO,A3VLQG2OAMBH1N,"Amazon Prime Addict ""Tony""",0,3,2,1325635200,Didn't make the cut
4969,B001DW2RGO,AEXQ4DGMPCZ03,Thaddeus Messenger,2,11,1,1283126400,Blecch...
4970,B001DW2RGO,A2BSS7HRW4II80,Drew,0,9,1,1336953600,Deadly Product
4971,B0061YK3O2,A2X2NRAFWL10IE,Alexandros,1,1,5,1325548800,Excellent original Greek olive oil
4972,B0061YK3O2,A2MC8QL3JYVHMZ,Matt,1,1,5,1325548800,Delicious!
4973,B0061YK3O2,AOWV39K7VCHPO,Manos Semertzides,0,0,5,1327190400,Simply the best olive oil from the best source
4974,B0061YK3O2,A35GBVFXM6RNS8,SRA244,0,0,5,1326758400,Yum
4975,B0061YK3O2,A20TB2O54QVQCI,AllenCDenver,0,0,5,1325635200,Delicious
4976,B003J5U3K0,AL0MLF4AINGY3,"R. Guieb ""Rosiebud320""",0,0,5,1333324800,Dog likes these a lot
4977,B004FW1DIW,A31FYZK04YNOJ5,P. Sorornejad,2,2,4,1328227200,"Another ""True Chews"" My Pup Loves"
4978,B004FW1DIW,A3P1Z4TDIUOY48,Shih Tzu Pal,0,0,5,1311984000,Perfect size for toy breed
4979,B001EO5ZDI,A3JLZ595QFDLNP,"Super Mom ""Sarah""",3,3,2,1271462400,Not good quality
4980,B001EO5ZDI,A1684HJ2SK221Y,momof9,2,2,4,1280793600,"great wrappers, terrific bulk price"
4981,B001EO5ZDI,A1773950VM8LFD,Laughingbuddah00,1,1,1,1305244800,What Happened?!
4982,B001EO5ZDI,A253DU47P8V1BS,A. Low,1,1,1,1273536000,Amazon: please offer 3 ladies brand rice paper
4983,B001EO5ZDI,A1K82R24ROO2I7,"A. Cheffy ""Cheffy""",0,0,5,1311120000,Great quality!
4984,B001EO5ZDI,AM59EN0ETMXH3,Marcy,0,3,3,1304208000,GOO FOOD
4985,B000N1LF96,A9YMEQ83XP4TJ,Geri Roush,1,1,5,1337990400,try it with ramen noodles!
4986,B004PDGUFC,A1UVD7Z3DHJCDS,"Hummingbird ""Sunny""",0,0,5,1346976000,Love Flavia Coffee
4987,B0017T556M,A3IDROUQM8KBX8,luvquilter,0,0,5,1343260800,Cinnamon Good
4988,B0017T556M,A3GIMIAD95YBF5,Paul J,0,0,5,1336003200,mentos
4989,B000H25QVO,A3B1HFF2NIOUA7,Rusk Reeder,0,0,5,1244160000,"Yes, It is Good"
4990,B000H25QVO,A16T9YLAVU899P,C. M. Holser,0,0,5,1229817600,The best green tea
4991,B004TTSB2C,A3DMQM4OQONEMK,Jazzy,0,0,5,1351036800,Love em'!
4992,B004TTSB2C,A2YMS9UK1A9OF2,Jeff,0,0,5,1343088000,totally Ginger!
4993,B002Z9NKUG,A1Z4LX3Q1YMF84,"Cindy A. Osterhout ""Cindy O""",0,0,2,1346112000,INDIGESTION OF MAJOR PROPORTIONS
4994,B000FA398U,A1Z54EM24Y40LL,c2,3,3,5,1203206400,Best for oyster soup!
4995,B00653KJ5M,AZLTR11CYKN5V,RyanTheLion,4,4,5,1322784000,AMAZING!
4996,B00653KJ5M,AGE64SY3HP9RV,CZ,1,1,2,1341273600,The cavemen must have been wealthy
4997,B00653KJ5M,A1MPEPNJ2NKWM,Rachel Albert Matesz,1,1,1,1341100800,These cookies need work; you can make your own at home
4998,B00653KJ5M,A1T6I625FGQS20,IL,1,1,3,1336694400,Okay in a pinch - not great
4999,B00653KJ5M,A3POAWC2JPQQQP,me,0,0,4,1342137600,"they are good (except for the ""rainforest"" flavor)"
5000,B00653KJ5M,A122CSYJ3YSKI0,Shaimun,0,0,5,1337990400,Great Healthy Snack!
5001,B00653KJ5M,AFDTKXT1I8C0K,Darcie Wige,0,0,5,1331856000,Cave Man Cookies Are Crazy Good!
5002,B00653KJ5M,A4YDTPAUUFGV2,Shell,0,0,5,1328486400,perfect for sweet tooth just coming off gluten
5003,B00653KJ5M,A2IMM1IOY8Y36C,"Emma McCreary ""cheekyboots""",1,2,1,1333497600,taste just awful!
5004,B00653KJ5M,A16PI051YKM276,Lily,0,1,4,1330646400,Like the texture
5005,B0007XXPPW,A32RBJVFSTRK2,Cautious Shopper,1,2,1,1213833600,Too expensive to buy here.
5006,B003BLBVOY,AHA9SPGZX4OE,Marcia Martin,3,3,5,1305849600,Happy to have found this product
5007,B003BLBVOY,A1IF14EY0KK6TB,Greg,1,1,4,1329264000,Awesome!
5008,B003BLBVOY,A23NAH2MZ7UHW6,Mandy,0,0,4,1347753600,great product
5009,B003BLBVOY,A94ARGL32SASM,In L.A.,0,0,2,1344384000,The flavor is closer to salad dressing...
5010,B003BLBVOY,AV5WS0O8XGLG8,Terry,0,0,5,1329868800,AWEsome drink
5011,B000KOWNHE,A2ZMZU5LQP9NIA,"Arlene ""AH""",0,0,5,1218931200,BEST Gravy ever!
5012,B000KOWNHE,A1QU292HLS3FCF,Shirlene Ross,0,0,5,1209945600,Pioneer Brand Peppered Gravy Mix
5013,B000HDKZDC,A23TNRHKURH7YU,Stephanie Newcomb,4,4,5,1242864000,Best cereal bars on the planet
5014,B000HDKZDC,ADLW3LV9MZRUY,"Daniel Robbins ""Ninja""",4,4,5,1195603200,Yummy
5015,B000HDKZDC,A233H2J16V56W8,"Claxon,Bill",3,3,5,1244246400,A  Healthy Surprise
5016,B000HDKZDC,A1YZGO0CSDJZ2T,Girl.,1,1,5,1294704000,wonderful
5017,B000HDKZDC,AVJ2OBK8CWI0J,"Lizbeth ""Just a mom""",1,1,5,1294185600,My boys LOVE these.
5018,B000HDKZDC,A4WC07G97KYAU,A reader from New Hampshire,0,0,1,1348012800,Cost increased as size decreased
5019,B000HDKZDC,A3432MKHZF71GX,RN,0,0,5,1308441600,Tasty and not too sweet
5020,B000HDKZDC,A22U8V3UVVBP7M,Joseph L. Kolb,0,0,3,1308355200,they're okay
5021,B000HDKZDC,A18RTQCO1N79OM,Tracy M. Reynolds,0,0,5,1302480000,Great and nutritious
5022,B000HDKZDC,A55OCDYYJZBSB,L. Rodgers,2,4,1,1311984000,eat a fig bar instead
5023,B000HDKZDC,A1V6F153RPPQ26,Trudy C. Coleman,1,4,2,1192579200,Not terribly appealing
5024,B000N5YM10,A3ESGWN65QIL17,Vick,1,1,4,1179187200,Seasonings
5025,B000N5YM10,A1XMCVPC7SJANE,lavenderlady,0,0,1,1335571200,Waste of money...do not buy.
5026,B000N5YM10,A2TSPME9OKKA06,elizabeth y. williams,0,0,5,1313107200,Ground Fennel Seed
5027,B000H25QVY,AFX87J8HONZYO,Julia Bennett,3,3,5,1202601600,Hard to find better
5028,B000FPKZZA,A2I0X163CQDBFA,S Hauge,0,0,5,1275523200,Dingo Bones are the best!
5029,B000FPKZZA,APSF40I11I482,"John D. Knox ""smilelyman""",0,1,1,1269648000,Dried out Mega Bone!
5030,B001EO6BCC,A2ZGYWO4I208XD,dazedandconfused,4,4,1,1310947200,do not buy these
5031,B001EO6BCC,A2FBWT8OZ3QLQM,"T. R. Salinsky ""Jolly Otter Pioneer""",5,6,1,1230422400,terrible
5032,B001EO6BCC,A3JJADE60Q02SW,"Inez G. Simmons ""Peaches""",3,4,3,1228348800,Incorrect Order
5033,B001EO6BCC,A33CC2N1FGBY5T,"Lora Ci ""LC""",2,4,1,1256860800,Very poor service
5034,B007WPNFJ4,A2A835VIR38EFL,ptitfleur84,0,0,5,1337126400,a very good product
5035,B001EO6BCM,A3MPJUO2SA3TUM,Joyce,0,0,5,1325203200,Christmas shopping
5036,B004LB7A5W,A3IDPOFLYNBRRY,xengen,1,1,5,1296950400,Sweet Paprika - Good with Everything!!!
5037,B000UXH9ME,A2L01339XV496V,Patricia Smith,3,3,5,1223942400,Excellent Product!
5038,B000T8XZOQ,A2VBRP6F82WT5H,Mary C,1,1,5,1313539200,Makes a GREAT skinny margarita
5039,B004QPUGZY,A1LSZXI63N8EDC,Sharon Anne,0,1,5,1319587200,"Adding a ""touch of heaven"", but without any of the bother!"
5040,B0026RHUP8,A291TCX4BEY4JA,Cedar,22,24,5,1262044800,My Family's #1 Formula
5041,B0026RHUP8,A2JGU66EGYRDKD,Bruce M. Koepp,2,2,4,1284768000,good but lots of cans
5042,B0026RHUP8,A2JAYR6DCNKH58,jackooo,2,3,4,1265587200,Great Product
5043,B0026RHUP8,A3FOD693BHIH82,elsie,0,0,5,1284249600,cheaper than anywhere else
5044,B0026RHUP8,A37UE70DJQJ4EN,"Online Shopper ""Amy""",1,2,5,1268438400,Our choice of formula
5045,B0026RHUP8,A12F17H92V87R3,"steve morse ""kaloy""",1,2,5,1264982400,Our baby loves this milk.
5046,B0026RHUP8,A3QC6K3QEGPD6U,"BCN ""BCN""",1,3,5,1270598400,Very Happy
5047,B0026RHUP8,A25HTBL4Y9UZQU,L. Li,1,6,1,1274400000,Over priced
5048,B0026RHUP8,A3BEAABX6BIG5I,Mema,1,6,1,1269993600,Enfamil Premium Power 23.4 can - 6 pk
5049,B0026RHUP8,A1H40YTBGQTVWY,"L. Koffi ""VeganGal""",4,21,1,1276473600,Read and read well.
5050,B001EO6BC2,ARIUEAWJUL3OT,David Corr,5,5,5,1281312000,peanut brittle
5051,B001EO6BC2,A3KBUTSIFX0K9V,Steve,1,1,1,1346457600,Rotton Upon Receipt
5052,B000E3ZFIK,A2EEH6B3GO2V0A,"Mom of Two ""Elizabeth""",0,0,3,1306627200,Good graham crackers for my kids
5053,B000E3ZFIK,A3KHKX8PY7I8TW,Turtle,0,0,5,1305763200,The Best Graham Crackers  But  No Longer Available
5054,B000E3ZFIK,A1001TYW5FZYD9,"Anne Thompson ""dreamsinger41""",0,0,5,1255305600,great taste
5055,B000E3ZFIK,A36WGHR8TO5DKT,"Goldwave ""shopper""",0,0,4,1248912000,Nice with morning coffee
5056,B000E3ZFIK,A1D4GBR4Z53N56,B. Williams,0,0,5,1229212800,Excellent product
5057,B000E3ZFIK,AU49DU3FX4S1H,JSP,0,0,3,1169510400,Expires too soon
5058,B000FA3980,ATBUENQQVMO0J,K. Kasten,0,0,5,1240617600,Amazingly Good!
5059,B000FA3980,A3RD82GSN0C6B2,"C. D. Black ""fast reader""",0,0,5,1206057600,hard to find in stores
5060,B0017JHLA0,A190JZ6VFP2DXF,"Beartoothjoe ""Beartoothjoe""",1,1,1,1328745600,deceptive photo
5061,B005OE12MM,A2550SG7TJ3IPJ,Sherry,0,0,5,1324771200,Yum
5062,B007OWEOIQ,A32EOHLFZYXJEP,Jaylia3,5,6,5,1339459200,Delicious!
5063,B007OWEOIQ,A302D18ZNWARQ9,"M Simon ""MS""",1,1,4,1347667200,Almost but not quite!
5064,B007OWEOIQ,A17QK8KTU1JXSM,"E. Vinson ""Not all who wander are lost...""",2,3,1,1344470400,About the only good thing..
5065,B001872UAW,A2KYTF7LO8ZOP7,J. Bishop,5,5,5,1265587200,Another good soup from HC!
5066,B001872UAW,AB40WVSRCYLNJ,NilZilch,2,2,5,1275955200,An Outstanding Soup Sensation
5067,B001872UAW,AN3Z1ZU5BCKQR,"Coffee Forever... ""I LUV COFFEE""",0,0,3,1350345600,Taste good but not as good as I had hoped
5068,B001872UAW,A1GPS82OWNQWPG,Kathleen M. Conlon,0,0,3,1303862400,Healthy Choice chicken Tortilla Style Soup
5069,B001872UAW,A36EA5Y29VIHEZ,Smith,0,1,1,1318204800,"Thick, sweet, heavy tomato base, not Mexican spiced."
5070,B005H3BYHI,A2YXF8J8PT41ST,"Abz ""Breathe with gentle focus""",1,1,5,1334534400,Tiny bubbles...makes me happy...I don't want to share!
5071,B005H3BYHI,A21FY4Y4M5DB2X,Jay,0,0,5,1344470400,Love this stuff!!
5072,B005H3BYHI,A269IH5H038T63,sandee,0,0,5,1338681600,delicious!!!!
5073,B005H3BYHI,A15PIAQT55GNCA,"Suk W. Yu ""alan""",0,0,5,1338163200,you will love it
5074,B005H3BYHI,A3PZKVFIW7MFRH,"Jennifer B Davis ""--sigje""",0,0,4,1337472000,Natural coconut?
5075,B005H3BYHI,A2JZE14RJAITQ8,"G. Proulx ""Up to my Neck in Tech""",0,0,4,1332115200,"Best tasting coconut water I've tasted, a little pricey in these bottles"
5076,B005H3BYHI,AUVCJD046BUJS,nutstarr02,0,0,5,1328918400,Favorite coconut water!
5077,B005H3BYHI,A2X0BLVTQS919P,"I. Lim ""cheongsamchef""",1,2,4,1321056000,Best tasting so far!
5078,B005H3BYHI,A1V1DXIBEIQ19V,GEICOSUCKS,0,1,5,1322092800,World's best drink!
5079,B005H3BYHI,A16OX6U12GNZIT,islandboy08876,2,14,1,1319846400,not even close to coconut water!
5080,B001FPV0OO,A2NP9CGUSFP22E,"Robert F. Gontarek ""Bob G""",0,0,5,1347840000,Great mustard
5081,B001FPV0OO,AAF3ECYTDXIA7,Book Girl,0,0,5,1318982400,Spicy Mustard
5082,B000KK5O7E,AU97QPG0ZZ7O8,William Morris,0,0,5,1296259200,Very tasty
5083,B000KK5O7E,A2Z9GPAY7OVXSL,"T. Voci ""Tina""",0,0,5,1278979200,Awesome Rum Cake
5084,B004IJ71QK,A1J13HB2D8K2W4,Angelica,0,0,5,1326240000,Tulsi Sweet Rose Tea
5085,B001EO5ZFQ,A296NQU5FWDQD6,Tim Pheil,5,5,1,1242086400,No Heat!!
5086,B001EO5ZFQ,A1TMCBQY0DGOYM,C. Lopez,2,2,5,1214006400,Tasty!
5087,B001EO5ZFQ,A1YXCRFDXSXQOE,"L. Wells ""Music LOVA""",3,4,1,1213660800,not authentic
5088,B001EO5ZFQ,A1E1Q8EEXCNEAD,reese,0,0,2,1338508800,Dont waste your money
5089,B001EO5ZFQ,A10K9G7UXOTDNA,Nancy M,0,1,4,1338768000,Great service
5090,B001EO5ZFQ,A2ATDSP7UQJO9X,Krista,0,1,5,1309046400,"Maybe not authentic, but it's yummy!"
5091,B001EO5ZFQ,A19AN9IULKJIKN,AmandaLynn,0,1,5,1294099200,Yum!
5092,B001EO5ZFQ,A1M0Z6CXK0D0VJ,"J. Hack ""Bridge Player""",0,1,5,1289001600,Sauce With A Kick No Onions
5093,B001EO5ZFQ,A155DZN1Z32679,Peg,0,1,5,1282608000,Love this sauce!
5094,B001EO5ZFQ,A3D6OI36USYOU1,Ghenghis,1,5,1,1309392000,"Uh, NO!"
5095,B00080MJE2,A23KLK7OTHDL2U,"Kate Witt ""SnakeGrrl""",6,6,4,1211587200,A good mix in with other looseleaf teas
5096,B001VNGLJE,A35DLQ4JW2L4M7,Ruthy,3,3,5,1314057600,Delicious
5097,B0000D94SZ,A2R91PG1XPNO0B,"Kotton Kandee ""not so secretshopper""",4,4,4,1184198400,"A Summer Treat Fat Free, Guilt Free"
5098,B004157PZI,AI0G5ENLCTOS6,A. Ardekani,5,5,5,1284422400,Beef Jerkey is AMAZING!
5099,B004157PZI,A2IUXT71YHHULC,"Junaid A. Bholat ""J Bholat""",3,3,5,1329350400,best and truthfull company
5100,B004157PZI,A1W0Q1WAIQQIIJ,SeaMe,2,2,5,1341878400,Wonderful beef jerky...an addiction waiting to happen!
5101,B004157PZI,A23QF1J97QNOK3,James,1,1,5,1285632000,The Best Beef Jerky Ever!
5102,B004157PZI,AXSQGK5IGCYI,Nadeem,0,0,5,1336608000,yummy
5103,B004157PZI,AFX029KWVZK0W,Joe,0,0,2,1315440000,"Tasty, but too sweet"
5104,B004157PZI,A1OWNTA81MZ21F,Mohammed A. Zuberi,0,0,5,1311206400,Good Halal Jerky
5105,B004157PZI,A2CUXNQJT8Y38G,lili,1,2,5,1286236800,passion
5106,B0073FG1H6,A1HOXKR7OKJ1X1,"L. R. Dana-kirby ""Leslie Dana Kirby""",0,0,4,1339459200,Tasty
5107,B001HOUGFC,A2SURZ7AWPTR5P,MaryAnn,0,0,5,1323475200,Pleased with Product
5108,B000MBZGCY,AEMV9IMH665B9,boonschotzbeadz,0,0,5,1331510400,Great Alternative to Cough Drops
5109,B000FVW1B0,A1JH5EKCDJPXSH,"LBDDiaries ""LBDDiaries""",0,0,5,1312329600,Yum yum!
5110,B005BD7WMK,A23L4JMO6S1EC1,Lynn,0,0,2,1338768000,Twinings Earl Grey decaf tea Kcups
