Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
32180,B003NCEDYG,AOHK2C4LW9452,"R. Daneel ""good gov't guy""",0,0,4,1299974400,Solid choice for popcorn,Pops well with air popper. Decent flavor (though may want to add a low sodium topping). Fast ship. Good value. Who could ask for anything more?
14084,B0045XE32E,ALUJ15UFI1422,Norma Lehmeierhartie,0,1,4,1299024000,Not for Old or Small Dogs,"I have 2 treat-loving Pugs. When I broke the bar in 2 (they are scored) my one Pug chomped his down immediately. The other one couldn't bite through so I had to break it up for him. They both liked them, though. I do not recommend this for dogs smaller than Pugs or old dogs with problem teeth. For all other dogs I recommend--and love the organic and healthy ingredients!"
9144,B006N3IG4K,A85X52Z0RZHA8,Ann,0,0,4,1328140800,"Only a 'HINT"" of vanilla","This is a dark, smooth brew (darker than Timothy's French Vanilla), But as with Timothy's it has only a slight hint of vanilla. This is my third ""taste test"" searching for the best vanilla flavored coffee.  Gloria Jean's was undrinkable.  Timothy's was pleasant but not as deep a roast as this. If it only had more vanilla flavor this would be my hands down favorite."
36242,B001EQ5J8C,A282X8S4BLNHM0,Rural Shopper,2,2,4,1325894400,Sweet Childhood Memories,"I came across the Fizz Pops here by accident and ordered them immediately.  I hadn't had them since I was a kid and wanted to see if they were similar to those I remembered.  My grandparents used to bring one for me and one for my sister every time they visited.  I also recall them being in glass jars on the counters of small stores as we drove ""up north"" to visit grandma and grandpa.  I don't know what brand they were, but they were almost identical to these Paskesz Fizz Pops.  The best way I can describe them is that they are like compressed confectioner's sugar with a very light fruit flavor.  Kind of like the texture of a sweet-tart, but without the tart.  If you suck on them like a regular lollipop, it will hurt your tongue and the roof of your mouth.  They don't dissolve in the same way that hard candy does.  Instead, you kind of chip away at them with your teeth and chew the little pieces that come off.  Now, if I didn't have this good childhood memory, I admit there's a chance that trying them as an adult for the first time, I might not be that excited about them.  But, it was fun to find them again.  Everyone in our family liked them.  And, I found one friend who remembered having these as a child, too and said ""Oh, I missed those lollipops that hurt your mouth if you sucked on them too hard!""  So, if you don't compare them to a regular lollipop and judge them on their own, you might find you like them, too."
1405,B00068PCTU,A2T7GZ74MZI0MN,"J. Nusz ""Author, reviewer & graphic designer""",0,0,4,1294099200,Sweetly satisfying...,"NuStevia's White Stevia powder is amazing!  I have been on a low-carb diet for the last year and have lost 27 lbs, and NuStevia products were a big help with the success of my diet.  I love sweet things, and without them I don't think I'd have been able to stay on the low-carb diet.  I have been unable to eat sugar for a long, long while.  I had previously switched to natural sweeteners like honey and agave, but when I discovered they were not on the low-carb diet I'd switched to, I had to find something else to use as a substitute.  NuStevia products are what I chose.  I tried several other types of stevia, but NuStevia products seem to be the best so far.  The bitter aftertaste associated with most stevia products is almost completely absent from NuStevia products.<br />NuStevia white stevia powder is super sweet, so you'll have to use it sparingly, and one bottle lasts a very long time.<br />I'm very happy with the product and will be buying it again and again."
26966,B000H2405M,A30DK18BD9IRGM,RJ,0,0,4,1257724800,Great to jump start your chili,"This chili mix does fine on its own, but it's best when you add your favorite ingrediants.  I don't care for most of the Bear Creek soups (very pasty) but this one's worth a try if you don't have a favorite."
49360,B000IHNCQO,A1ZKBBOK1MOSOA,Linda R. Stanley,3,3,4,1260835200,a nice snack for low-carb,This makes a good snack for us low-carb folks.  It has a surprisingly good flavor.
40238,B0030GOO5S,AIQXLXIPBK6XZ,"Karyn Sprout ""K. Sprout""",0,0,4,1292025600,shake k cup and add a splash of milk..,"O.K., so all fast hot cocoa mixes require that you add hot water, and end up tasting like a watery yuk to me....I shake the k cup and pour some milk in the bottom of my cup before brewing. I give it a quick stir when it's done and top with whipped cream...........yum! I'm totally pleased with this. Lets face it, hot cocoa mix, mixed with only hot water tastes like, well, chocolate and water. A splash of milk or half and half makes a HUGE difference! Recommended here!"
784,B0018DQFPC,AEC3FERY6U28I,BigCityLady,1,1,4,1293408000,Spongetastic!,My son is a SB fanatic so I was so excited to find this for the 2010 holiday season as every year we do some version of gingerbread. I knew by reading reviews that there wouldn't be enough yellow frosting so I whipped up so edible glue (water and confectionery sugar) to hold the levels of gingerbread that make the pineapple and save the yellow frosting for the outside - this worked great. It was a really fun idea that we enjoyed creating. The licorice was worthless though...
4235,B004391DK0,A5DIJY4FK0RGC,KID1,0,0,4,1301702400,Fantastic Pancakes,"My family loves Bisquick Pancakes, my kids did not notice the difference from this product and regular pancakes. The only problem is the price, I will try Pamelas this week, price seems more reasonable."
46126,B001EO5QZK,A1M5D0DG09UGVM,Bonne Maman,0,0,4,1185494400,Big leaves,I haven't had any problems with this tea so I am a notch above indifferent.  I don't regret buying it.
38357,B000FZ0TL0,A3OXHLG6DIBRW8,"C. F. Hill ""CFH""",2,2,4,1240876800,Good Tasting Jerky - Recommended,"The Buffalo Bills ""Honey Pepper Beef Jerky"" is a very tender and good tasting snack. The honey flavor is not overpowering and the pepper adds a nice ""bite"".<br /><br />My only issue is that it does contain MSG (which I didn't notice until ater I ate it), so be advised if that is an issue for you.<br /><br />A very good tasing, high quality jerky! Recommended."
46282,B001EO5KSS,AX8JGGKA9HRX8,Chris,0,0,4,1215993600,Great granola bars,These are great!  Our whole family likes them.  They are wonderful as a dessert too!  Whenever I really want crunch and Peanut butter this is what I go for. The only reason I don't give it a 5 star is because they do have too much fat in them.  If eatting both little bars they have 9 grams.  I tend to split it w/ someone or just eat it for breakfast!  Still it is organic and does have fiber and soooo much better than a candy bar!
35569,B0047T56SQ,A3JHXVELLJQX61,Scott Cherry,2,2,4,1308441600,Picture and product are not the same!,"I have no problem with hearty chicken flavor, however I was searching for the regular chicken flavor with the vegetables, as shown in the picture supplied. Someone really should supply a picture that accurately reflects the product being sold. Imagine my surprise when I opened my shipment and got hearty chicken (without vegetables) instead of what I had searched for. Cup Noodles makes a fine product regardless of flavor, but I was looking for something specifically different which is not what I received. That being said, I like to shake up the monotony by adding a dash of curry powder (and maybe a little red pepper) before pouring in the water and letting it steep, plus I usually let it sit for an extra minute or two."
24719,B0021L8XT6,A2470EFE74T5I6,A. Adams,0,0,4,1231718400,Smokehouse Duck and Sweet Potato Treats,"Excellent product, much better for the bigger breeds of dogs. Must be cut up for our Cairn Terriers."
45632,B0041NYV8E,A21SL94J53BDS9,LGM,0,0,4,1331769600,"Flavorful, but wish it were sugar-free","This has an intense lemon and ginger taste. Much much more intense than lemon and ginger teas which I am a fan of and drink often. And since I love ginger and lemon flavors, I love this intensity. You can't get it from just the lemon-ginger teas -- and I've tried quite a few brands so I know. That's the good news.<br /><br />The con, for me at least, is that there must be a high calorie count for this as it's loaded with honey and fructose. I would prefer this to be non-sweetened so I could add my own non-calorie sweetener if I want.<br /><br />It's also a little expensive compared to teas, but then the flavor is unique and something that just can't be gotten with a regular tea.<br /><br />I won't hesitate to buy this in the future -- only I will look for a non-sweetened brand/type first.<br /><br />One other thing -- I put way more water into this beverage than they asked for. Maybe about twice as much. And the flavors were still so much more intense than a regular ginger-lemon tea. So feel free to dilute it and I don't think you will be diminishing the experience at all."
41941,B006Q7YFLQ,A277GP2U2TXH51,grumpydan,0,0,4,1344729600,Nature's Variety Instinct Boost Bites,"I received a box of these and was afraid that they would be hard and I would have to break them up for my cat. Yes, my cat, although the description states dog, the box says for dogs and cats. Anyway, my cat is finicky and usually only enjoys treats that have seafood ingredients. First, the bites was soft, so I didn't have to break it up and second, my cat ate the chicken flavored boost like there was no tomorrow. So I have to say that this is a wonderful treat and good to know that it is healthy and pure."
26423,B004LQESES,A3N8LNY9W75BM5,SideshowBob,7,7,4,1311724800,Better than Most Diet Dr. Pepper Knock-Offs,"This flavor isn't EXACTLY like Diet Dr. Pepper, but it certainly isn't *bad*. It's actually pretty good, and a heck of a lot better than most Diet Dr. Pepper knock-offs. Just like pretty much all of the SodaStream syrup flavors, do yourself a favor and buy the assorted smaple-size pack if your SodaStream soda maker didn't come bundled with one already. This way you get to get a good idea of what you, personally, will like because NO TWO PEOPLE ARE ALIKE in their taste preferences..."
10159,B003EML8PM,A23GOCIWAOKQ9W,George E. Cavros,0,0,4,1304553600,Hot and Fresh !,"If you enjoy pork rinds you are going to love this product. Hot and fresh pork rinds beat the socks off any of that bagged stuff from the grocery store that taste like steyrofoam packing peanuts. These little gems cook up light and crispy right from the microwave. They have a mildly spicy flavor that builds up as you make way through the serving but the heat never gets too powerful. The key to getting the best yield is to shake the bag before cooking. That will distribute the pellets evenly. Then you have to find the ""sweet spot"" for cooking time. Mine is 2 min 30 sec which leaves me with no burnt or uncooked pieces. I only have two minor criticisms: 1) The serving size is a little small and 2)the spice mixture is a tad bit too salty for me. Otherwise, these things are tops !"
30887,B007M83302,A10Z8FC0SMU5VQ,Dorraine M. Rooney,0,0,4,1327622400,unusual but good,"This was tasty and had a chip texture, I thought they had a slight grham cracker flavor...I do not really like sweet potatos, but really enjoyed them...a neat way to keep kids healthy...also great way to get older people to eat healthy"
45270,B001VEFHYI,AZM1UHZRBVSS3,Priscilla Forson,10,10,4,1285718400,"Real brown sugar, not white sugar with molasses-this stuff should replace brown sugar!","It's really good, and as described-a caramelly taste.It's almost like eating candy-the only downside is shipping-15 dollars total, other than that it tastes pretty good.I'm excited to put it in my oatmeal :); if I could describe it I'd say it resembles brown sugar in both taste, and color. In this time we're living in now, it's exciting to see how versatile, and a true blessing coconuts are.They provide us with food, water,sweetner,moisturizer,oil for cooking, and an overall healthy natural product for us consumers.Enjoy!"
24777,B001BOAOQ4,A23W55M32D2AC,"Stephen Ashley ""Author of Walt Disney World w...",1,1,4,1277078400,Delicious but a bit acidic,"From my wife Sarah: I see the other reviewers saying that it didn't cause irritation and one even had it used as a throat soother. I personally do find them on the acidic side, and if I eat too many I find they do cause a bit of irritation. It does take a lot of them to get me to that point though.<br /><br />Still, I do find these to be delicious. They're very flavorful and fruity. They make a nice treat to throw into the mix with the other flavors from this brand. I especially like the honey flavored candy."
24388,B0017I753O,A13EHAFQCY15LP,absfl,1,1,4,1287878400,Yummy snack,These apples taste very sweet and the cinnamon flavor is just right.  I had purchased a case (wow!) and am actually glad I did since my whole family and I will eat them!
45644,B0041NYV8E,A3AF5TL5080AK6,Samuel Wai,0,0,4,1330819200,For Ginger Fans Only,"The tea is in a packet of granules.  It is for mixing with hot water to make an 8 oz portion of tea.  The taste is strongly of ginger with light hint of lemon.  If you love ginger, this is something you will probably like.  It is soothing and has a nice kick of spiciness and a goodly amount of heat.  The product in the form of granules isn't the most attractive format.  It looks very artificial although the taste isn't artificial.  The resulting tea is a muddy brown, very unattractive.  Had it been clear, it would work a lot better as a more pleasing to look at product.  The ginger flavor is good and natural.  It will appeal to those looking for a good ginger taste."
34320,B001P3NU30,A3QAR5RX42ILM1,slpdogwalker,1,1,4,1344729600,"C.E.T. Enzymatic Oral Hygiene Chews for Large Dogs, 30 Chews","I have purchased this product before as my dogs' vet highly recommends enzyme chews to maintain dental health. I have 2 older beagles. The male's gums are in worse shape and he doesn't like to chew anything, so I soak these chews for a few hours and then he will chew them. The female loves these chews and devours them. The chews aid in breath freshening and tarter removal, but I also use an enzyme toothpaste periodically. As our pets live longer we must do more to help them maintain a healthier life style. My only negative comment is that the chews in the same bag come in many different sizes and thicknesses. (Neither of my dogs like the really thick pieces.) I would prefer a more uniform size as the prices and amounts for the same brand vary so much."
41452,B0088YBUOU,A3PVRBBGCSGP0Y,Mr. Paul E. Boulet,1,1,4,1292976000,tasted ok.... a bit overpriced tho,I like em but nothing unique about the flavor.  basically saves you from having to make them at home... a little pricey but for a treat what the heck
39644,B009KAQZ9G,A3UCO959VA9MV,Maryann Wardach,0,0,4,1299024000,cappucino t-discs,"Some product work needs to be done on the discs. I have wasted several of the milk creamers that would not ""read"" properly resulting in milk leaking all over the tassimo machine. It did not happen with Starbucks packages."
6687,B001LG945O,A204KVEV30UDE2,Corey Scott,0,0,4,1245715200,"It's good, but pretty much tastes like orange soda.","There's nothing wrong with this drink, but it really just tastes like any other orange soda.  Kudos to The Switch for not adding artificial flavors, sugar, or corn syrup, though.  It tastes pretty clean and refreshing, but a bit expensive for what it is.<br /><br />Don't let the small-sized can (8.3oz) fool you, this isn't an energy drink, it's just an orange soda."
18100,B008ZRKZSM,A3PCFMJ9L2NWS9,"Joan Hough ""Jo Cook""",0,0,4,1329955200,Easy to Use,Use this powdered peanut butter in smoothies.  Easy way to use for this purpose.  No messy clean up.  Saw the Hungry Girl use it and decided to give it a try.
35753,B003DGSDTI,A32YEELZMB03NE,Jenn Z,3,4,4,1306713600,Don't be afraid! The spice is a-nice,"This is a good product, I'll buy it again, no question. But if you are a sincere chili head, and you better be if you're buying it, it's not as hot as you'd think. Because my temperament has adapted to intense levels of heat, spices/sauces that claim to be beyond insane tend to NOT be as hot as advertised. For serious - SERIOUS - chili heads, on a scale of 1-10, this is about a 7. The salt is really just that - salt. The balance in one bite is about 80 percent salt, 20 percent heat, but that ratio keeps it from being a scorching heat. That being said, I've figured it out enough to know what it's going to taste great on (spaghetti!), what it's going to add nice heat to (wings, of course), and where I can do without it. All in all, a good product that I'll keep regularly stocked in my pantry."
41683,B0029JWANK,A1YB4XLIQZYENP,Luke,2,3,4,1285027200,My Favorite Mass-Market Jerky,"Sugar Ray's Honey Chipotle is my absolute favorite jerky available in average/common stores.  Its not too soft or too hard. Just enough density to give a satisfying chew without overworking my jaw muscles. And the flavor is fantastic! A little sweet with a gentle kick of spice. You say ""gentle kick"", what is that? Enough spice to warm my mouth, but not tear me up or make my nose run. Also enough spice to keep the vultures (my kids) from wanting more than just a taste.<br /><br />The only reason I'm giving this 4 of 5 stars is the price.  This jerky is a little bit more expensive than comparable products...I just can't resist the flavor! Haha.  So if you don't like the price, don't try it.  Like me, you might not be able to go back to your old jerky."
32196,B000FA15RW,A33OGWG3ZABMZE,S. Whitcher,0,0,4,1261958400,"Delicious, though a bit on the small side.","Delicious cookies.  I actually thought I was ordering the white chocolate chunk cookies, not the chewy, but definitely enjoyed these.  The only down side, is these seem awfully small."
5601,B000G1X45G,A3QM5A95N3GNXS,LR,0,0,4,1289088000,Yuban coffee,"Very good coffee.  Can't always find it in our local stores, so I order it thru Amazon every 3 months"
48258,B004SRH2B6,A3LF2SJ3U6LADU,ANK,2,2,4,1311552000,"Good Product, Bad Packing","This Zico product taste very nice as discrib but the only thing let this product down in my eyes is the packing. the packing is very sloppy. from the top where company put white whole for pour there is the seal between white plastic and blue cover, from there water is coming out actually it leaked little bit in my box too. so thats not good at all I checked my all 6 container and all have same problem all are leaking from same place."
24435,B004R8J8EK,A3U029B8Z5WGI2,"Kat ""kttykat16""",3,3,4,1312416000,Crispy and Yum Yum Yum,"When I was a kid, Shake and Bake Chicken used to be one of my favorite ""treat"" meals.  Now with kids of my own, I decided to make Shake and Bake for my kids to try too.  The response was as good as I remember that I had - it's crispy and delicious!  Shake and Bake is really easy to make: simply put the Shake and Bake in a plastic bag, wet your chicken a little and toss in and SHAKE SHAKE SHAKE!  Bake it for about 45 minutes at 400 degrees and you'll end up with some crispy ""almost like fried"" chicken.  The flavor isn't too salty, and leans more on the mild side.  If you like it a little spicier, rub on a little tabasco before coating the chicken.<br /><br />This version of Shake and Bake doesn't come with the shaker bag included.  You will need to either 1) have a ziploc bag to put the chicken in, or you can just put the S&B in a pie dish (or other shallow dish) and coat it that way.  We don't like using too many bags, so we just used a large bowl and tossed the chicken around until coated.<br /><br />For people who are having problems with getting soggy bottoms on your chicken, an easy way to keep that from happening is to crumple up the foil and put the chicken on top.  This creates some air pockets under the chicken so that less of it is sitting on the foil.  If you're using chicken wings, you won't even have to crumple the foil because most of the chicken is off the pan.  You can also use a wire rack to make the whole chicken crispy.  Each pack can coat about 6 pieces (we did 2 each of wings, thighs, and drumsticks and had a little left over in the bowl)."
18615,B000F4H5F4,A3G7HH7DU27DKN,mlm,0,0,4,1260230400,"Good, but very finely cut...","Twinings English Breakfast tea is a good, basic black tea (as is its stronger cousin, Irish Breakfast tea). But I find this loose tea to be a bit of a challenge. It is cut quite finely and no matter how fine the mesh on the infuser or strainer some of this always comes through. I drink a lot of tea and am fine with drinking some tea dust or even a few leaves, but I am talking about a lot of tea here...a teaspoon full or more in each cup.<br /><br />It is true that this tastes better than the bagged variety of Twinings English Breakfast tea. It is smoother and never bitter, as the bagged tea sometimes is. I have compromised and used the loose tea but I strain it through a coffee filter. The tins the tea comes in keep it quite fresh and though straining it is a hassle, it is worth it for me.<br /><br />This is moderately strong (I drink it black) and if you are sensitive to caffeine you might not want to drink it near bedtime. I use Amazon's Subscribe and Save program for this tea; it is a good bargain and I like the convenience of having it delivered. It is also hard to find the loose tea in supermarkets."
21220,B002QWP89S,A2J3ELTWCMEB5U,"Particular1 ""Particular1""",0,0,4,1328918400,My Picky Dogs Love Them,"I have 2 fairly large dogs that need chew treats to help clean their teeth, but they are very picky and reject most of this type of treats.  They love these, though, and by purchasing the Tub Pack, I save a lot in comparison to the other possibilities."
22063,B000KV61FC,A19R1KK2UPLV1O,Jack's Mom,4,4,4,1251158400,"If the rope breaks, it can be salvaged!","I purchased this product hoping that the ""bullet proof like material"" would last longer than the other toys I'd purchased for my 8 month old lab. He's a chewer, and within an hour had the rubber-rope gnawed in two. But someone posted a photo of the modification they made post-rope that saved the day: inserting a tennis ball into the bottle. AMAZING IDEA! Whom ever came up with that should write the company and suggest the modification. He can't get through the bottle, and the ball blocks the hole enough to where he really has to try to get the treat out. It is loud, but this is the first toy to survive my lab. If it's lab proof, I'm sure it can survive anything!"
3547,B004P7JBMW,A18F9RIX0ASPQY,"Annie A. ""retired lady""",0,0,4,1334793600,Very good compared to others,"If you're looking for a healthier alternative to peanut butter (whatever reason) this is a good choice.  It's nice and crunchy, tastes better than other brands I've tried, and doesn't separate as much as others.  Best I've found so far."
32213,B000MICPSA,A35Z952NBEQTQ1,Carle C. Henson,3,4,4,1192579200,Great snack,Makes a great snack or small meal. I wish it had more protein. I have had gastric bypass surgery so I have trouble getting enough protein but I enjoy these raviolis.
11305,B007XF094W,A314KKDIJWCNMV,bmac32,0,0,4,1350086400,Almost as Good as the 20oz Cans,"I'm stuck on this. Cans are better, more lemon taste but them the price is sky high on the 22oz cans I switch to this."
48603,B006H34CUS,A3P4Y6V2RJ439U,A. Chan,0,0,4,1343174400,Healthy Snack!,This is perfect for a snack or something to keep with you in the office. I used it to hold me over between meals. I try not to skip meals to keep my metabolism high. There are a lot of almonds and the bar is soft and chewy. The packaging says to try it heated up. I have not yet but plan to try it like this.
30162,B000DZFMEQ,A1WQBDBX9ERYSW,James D. Turley,0,0,4,1206489600,Great Glutin Free Product,Gluten-Free products that taste great are hard to come by but this product is one of the best.
20592,B004U8Z436,A5JNYLOVI3ASS,Brandi,0,0,4,1351036800,Mixed Feelings,"I have mixed feelings about this cat litter.<br /><br />When my cat first poops, the litter mixes with the smell of the feces and creates a horrid porta-potty smell. However, after about 5 minutes, the odor is COMPLETELY gone. It clumps poop very well, but if you have multiple cats, this litter does what all litter does- makes the ""wet sand"" consistency at the bottom of the pan (and it smells like ammonia when you scrape it out.)<br />Get A&H Super Scoop if you are sensitive to perfume (it works the same as Double Duty, just a bit less feces odor control.) Get double duty if you would rather smell chemicals for 5 minutes than poop all day.<br /><br />This litter also has the tendency to stick to paws. If you get it, keep the box on a non-carpet surface so you can easily sweep the granules that your cat may track out.<br /><br />Overall, good product, just be prepared for a nasty smell for 5 minutes when your cat takes a dump."
2611,B0016FY6H6,A3HPZ6BIMNXSZR,"Gabriela Perez ""Oy! So many books. . . .""",6,6,4,1225152000,nice substitute for soda or sugary tea,"I like the taste of this product, but I have some suggestions:<br /><br />1) for strongest blueberry taste, use less than the 16 ounces of water that the instructions indicate (my first try came out like water with the merest hint of blueberry);<br /><br />2) stir REALLY well and be prepared for a bit of sediment anyway, as well as for an oddly green (I know it's green tea, but I rarely drink green things, so it seemed a bit weird to me at first); and<br /><br />3) if you're going to use a sweetener, why cancel out the health bennies by adding something like aspartame or Splenda or etc? I added a bit of agave nectar and found it perfect, but then I also like it without any sweetener at all (as long as I use less water).<br /><br />By the way, this makes hot tea as well, although it's marketed as iced tea powder.<br /><br />Enjoy!"
14875,B0045TNR20,A3BSDITWB4NOMN,"Susan Landowski ""SUEMLANDO""",0,0,4,1349481600,Apple Butter not just for sandwiches,Have always loved apple butter not just in PB & J but makes a great glaze for pork and also a touch to apple salad or just plain apple.Have always trusted the Smuckers brand for quality and taste.
24217,B0013NUGDE,AIW77UMHDBGLU,Calliegirl,1,1,4,1332288000,"Love them, BUT NOT ALL FLAVORS","We really love Popchips or at least we love the BBQ and the Orginal. Good and crunchy without all the fat and calories. The single serve bags are really great. Costco really has the best price, when they are available there. Since we are a big fan of Jalapeno, we went ahead and ordered them here at Amazon,even though the price was high, and we regret that purchase, the Jalapeno flavor is just wrong. Awful would be the right description. We also tried the Cheddar and that on also failed badly for us. So, we will stick to the BBQ and the Orginals."
14958,B000UVKZXQ,A1KUGF6RGJMVEB,asdf4,2,2,4,1315958400,overall very good,"definitely don't taste like the freshly prepared chestnuts. they've got their distinct own taste, but still delicious on their own accords! note that they are made in china."
30885,B007M83302,A3GFK7F5IUF60X,"Myra Schjelderup ""Ignolopi""",0,0,4,1327795200,"Spicy, limey, popchips.","The Chili Lime popchips are a bit overwhelming. My friends said they couldn't really eat them by themselves, they taste better with a meal. However, I happily ate a whole bag just by itself, and it was fun.<br /><br />The chili (spicy) comes on strong at first, then you taste the lime, then it ends with a spicy limey aftertaste that is quite pleasant. This was my first time trying Popchips, and I loved eating them, the texture is great.<br /><br />The only thing I didn't like was the size of the bags. It's like they are only half-filled, or the bags are twice the size they need to be. It makes it look like there is more in the bag than there is.<br /><br />Note that although these are '100 calorie' bags, each bag has 16 carbs. If you are on a low-carb diet, that eats up a large chunk of your daily serving, so beware! Because, like with most chips, you can't just eat one chip."
25109,B0081XIA1E,A3Q06OYFE777GF,Laura C. Elliott,39,39,4,1289174400,Affordable Dog Puzzle!!!,"I bought this puzzle to help entertain my smart and curious and food driven dogs. My ""boys"" love it! We play it every single day. Often to work on obedience (sit, get it, down, get it!) and just for fun administration of treats and even dinner. My golden retriever loves it, but is a chewer, so he must be supervised with it. He pulled the cups out and thought that in itself was the reward... LOL  but once I simply pointed to the treat hidden in the pawprint dish, he figured it out and was a happy camper. I also bought the spinner, which is actually my favorite of the two styles. I can get my golden's entire kibble allotment for one meal (we feed twice a day) inside it, so it slows down his feeding (so he doesn't gulp it down and get bloat). I know that my dogs love it by the perked ears and bouncing when they see me pick one of the toys up. They also sit and wait to be ""released"" to start their game. Great fun! The plastic is nice too since you can disinfect it easily or wash it in the sink without worrying about warping, splitting, or cracking wood like on the expensive models of similar toys. Plus, the price has been great and I found it at my local canine speciality store too!"
29664,B000PDY3P0,A1YU3SAW0XHQIY,K. J. Smith,1,1,4,1295308800,Nice flavor - but extremely salty.,"I purchased the 2.5 bags for my  new Whirley Pop pan. I like the idea of the oil on one side and the popcorn on the other, very much like I remember the old TV Time popcorn from when I was a kid. I popped up the first bag, but I found there was way too much salt for me. The next batch, I clipped a small corner of the popcorn side off and removed most of the salt. Now, the popcorn is just the way I like it and I added just a bit of butter. Try it first and then see if the salt/seasoning is too much for you - it was very easy to remove. I found that the 2.5 size was perfect for one, maybe two people, but truthfully, I can eat all of it by myself while watching a movie."
16863,B001LGGH40,A2YQ2ZI65F37N8,T. Gaston,1,1,4,1236643200,flavorful,Light carbonation mixed with fruity blend made this a refreshing and flavorful drink.  The kiwi and berry flavors are good together.  This could be a good way to switch yourself or the kids off of soda and on to juice.
39780,B005GIF5VU,A6XHNG01TI1C3,Joni in Johnstown Pa.,0,0,4,1328832000,Prevent barfing,"We have two cats and one has very long hair and of course after cleaning themselves they get hairballs. We tried several hairball control treats and these are the one our cats seem to prefer. I purchase one case every six months,giving the long hair cat 10 each day and the short hair cat 5 each day, and they do help to control the frequency of the barfing. They always arrive quickly and we will continue to purchase them from amazon. The long hair cat likes them sooo much he greets me each morning and bugs me until he get his whiskas."
28023,B0029K68ZK,AGCH04PIIA842,M. Way,0,0,4,1322352000,Mostly a good deal!,Sent to my sister and she loved them!  Kind of costly but had free shipping which offset mailing cost to purchase and mail.
17719,B005P0NI4K,AZTJLHRWZTBKN,brich,1,1,4,1340841600,A good recommendation!,"This Celtic Sea Salt is delicious!  Recommended by our acupuncturist, we knew it was better than table salt.  It really wakes up our food flavor and we know we are getting the minerals our bodies need.  I would recommend this to anyone who is concerned about too much salt intake."
42110,B0012DMI1S,A2JS6AYUS4TC6M,skeddy,18,18,4,1255910400,Finally - I can write on chocolate!,"At long last, an option for writing on melting chocolates!  These are the only brand I've found so far that is able to do that.  They still require a little coaxing and repeated strokes for the color to fill in solidly (and for that I give 4, instead of 5, stars), but the marker tip and shape really makes detailed decorating so much easier!"
40955,B000LKUZOU,A2RMMLCU94BDFJ,"1995shopper ""Choose to be happy""",2,2,4,1236816000,Better than the big brand name oatmeal,"Really light even color, no gray pieces or unhulled oats.  Aroma very nice.  Creamy texture.  Same nutritional values as the big brand.  Price is the only reason for not giving 5 stars."
13011,B000EVT04C,A20U26U25BKAU3,Antonio,0,0,4,1298160000,Pretty Good,"Funny thing about this order: I thought these were a different kind of strawberry gummy that I like from a different company (and which I have yet to find to buy in bulk). So I ordered these gummies by mistake thinking they were the strawberries I was looking for and it turned out they weren't. However, I was not disappointed that much since I do like Haribo gummies in general and these strawberries are tasty nonetheless. I've nearly finished the entire 5lb bag from my order on Jan. 4th, but I don't plan to order these particular strawberries again. Not because I didn't like them, but because there is another strawberry gummy that I like more over these (sorry, Haribo!). But don't let my preference dissuade you from purchasing these. The price is right and the 5lbs will last you a while and they are of great quality."
26699,B000FDTH1A,A1DW6R1P4VNZBT,Carol M. Staats,2,2,4,1177200000,Dog Sure is great for very ill older dog,I gave my 11 old Rott X this product when he was very ill and could not keep anything down on this stomach.  He loved the taste and didn't have a problem keeping it down.  It also kept him hydrated while building his strength back.  It's a little expensive but well worth it in the long run.
39811,B000E7QYNG,A2TXBSOJW4ONZZ,Kathy Frawley,1,1,4,1273104000,Wheat grass,I bought this wheat grass to make arrangements for my daughter's wedding. It grows very easily and looks great. I just wish I could have bought less!
26242,B000X5Q984,A2IKBRA9AYE42Y,"E. Zitron ""Ed""",5,6,4,1239321600,Taylor Ham - more like the best meal ever!,"Taylor Ham is the most delicious of all hams. While rather salty, it is deliciously meaty and sizzles with a delightful ""fzzzzzt."" You can put it with any kind of cheese for the most delicious savory snack in the world.<br /><br />The one star it loses is because it's hard to find outside of Jersey."
49659,B00578FLSQ,A1ML4Y8ZM495Y2,Sinead Mitchell,0,1,4,1330905600,baby likes it,"We got samples of this at the hospital & the few times we used it our baby seemed to like it. When we decided to give our baby a formula bottle at night so I could pump & build up supply, we switched to the gentlease formula b/c he had gas & was fussy so we thought it would help. The morning after we gave him the gentlease he was worse. We kept him on it for a few days but saw no improvement. So we switched back to this formula. He has no spit up, isn't gassy or fussy after having it."
29966,B001P2490E,A31I6OOCYU3E4V,S. Unsworth,2,4,4,1259539200,himalayan wonder!,"Not only is this salt better for you compared to processed salt,The value of purchasing this three pack is incomparable."
