Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary
9839,B0007OVXLO,A6GMEO3VRY51S,microjoe,1,1,5,1123891200,Slurp
9840,B0007OVXLO,A1X0GMN0I0SBKQ,Galdurfalki,0,0,5,1295308800,Pixy Stix shows you a tunnel to the past
9841,B000VTOE3E,ACP54ME2YI1AI,"K. Burton ""Term Limits""",0,0,5,1265587200,A Dog's Best Friend
9843,B004JBB22G,A33KW73PINKEC,AnnBanan,0,0,5,1348444800,Guinea Pig Grass
9845,B004JBB22G,A1J5JG006RJJKP,Charlotte,0,0,5,1315785600,Love this Pet Grass Kit!
9846,B001EQ5KRM,A35TRUGBY8NNBI,"Jezebella ""Anna""",9,9,5,1295136000,"Bright flavor, smooth on the palate"
9847,B001EQ5KRM,AFQNO0Z6C1FFD,MamaMia,1,1,5,1311984000,healthy refreshing tea for summer
9851,B004NWA9OI,A1A4DZN8UXP824,Lewis M. Smith,0,0,5,1322352000,Ginger Beer from Jamaica
9853,B000KJRF40,A2MU769UQOS7ZF,"S. Luw ""aspiring audiophile""",8,8,5,1197936000,MMmMM!
9855,B000KJRF40,A2PK7EVJ2UCDAS,"Mary J. Borchardt ""rebelly""",4,4,5,1168473600,exciting
9856,B000KJRF40,A2EN4N0UNKIG71,shoppermom,10,13,5,1165536000,so far so good
9858,B000KJRF40,AKU1FTWAA4ORS,Gail-Storm,2,2,5,1232668800,Yummy!
9859,B000KJRF40,A3COSH6F5FVE2B,Leonid Furer,2,2,5,1232150400,This is a GREAT gift!
9863,B000KJRF40,A25893P0Z8R7U2,Sam,1,1,5,1324944000,Liquor filled chocolate gift box
9864,B000KJRF40,A3MZS1URX5JLMQ,Value Finder,1,1,5,1323907200,Great Gift!
9865,B000KJRF40,A30HXPDSAF0ZU0,"Cheryl Walker ""Cheryl""",1,1,5,1267401600,would buy again
9866,B000KJRF40,A3C6BIUJS018BC,"Carolyn G. Gustavich ""Noelkimberly""",1,1,5,1255219200,liquor filled chocolates
9868,B000KJRF40,A2WYNG6JT8HMJH,"Jon P. Wolland ""Military Historian""",0,0,5,1331596800,A good Christmas Gift
9869,B000KJRF40,A11YSZW8CJI006,BOB,0,0,5,1330128000,Delicious
9870,B000KJRF40,A1HU3PE4LKXLCV,"The Bopman ""bopman""",0,0,5,1327622400,Chocolate Liquor bottles....Excellent!
9871,B000KJRF40,A3KQ40LJPCEEZX,Karalynn,0,0,5,1325980800,Great gift and is delicious!
9872,B000KJRF40,A3JOBP1K3K3CS6,Hybrid1231,0,0,5,1325462400,xmas gift
9873,B000KJRF40,AXU8RH1DEV21H,"John Piquette ""John P""",0,0,5,1229904000,Good Review For a Gift
9874,B000KJRF40,A2XFZ32U7TX7EZ,Glenda Rivera,1,3,5,1197504000,Very Fast Shipping!
9875,B000KJRF40,AC8R009YOODDS,L. S. Norman,1,3,5,1199577600,Liquor Filled Chocolates
9877,B000KJRF40,A3MY9DMD5VXHZL,Dev,0,2,5,1324166400,very cool gift
9879,B006ZNZH4K,A1XMI06THND528,Wolflover73,0,0,5,1330473600,Awesome!
9880,B001EO5RMM,ATMQEI1LKR6VB,"Shevi ""FantasyWeaver""",3,3,5,1274745600,Real stevia extract with no additives
9881,B001EO5RMM,AXJ1QYBUL86ON,"HarpswellWoman ""HarpswellWoman""",2,2,5,1296086400,Great product - mixes easily and value-priced
9882,B001EO5RMM,A128GMM6QJP2V0,Jane,2,2,5,1262476800,delicious sugar substitute
9883,B001EO5RMM,AF1KDL31TZHYS,T. Gore,1,1,5,1298419200,Love This Stevia!
9884,B001EO5RMM,A2STP9KSCGM4CT,Couguhl,0,0,5,1342569600,Good purchase
9885,B0006PXT6G,AHO87SDLFLP9O,Catfisher,3,3,5,1186444800,Best of the Best
9891,B00961CUXO,A2HL5L7ZEE8MX3,D. Moore,0,0,5,1349308800,"Miss KY, but this helps bring me home..."
9892,B00961CUXO,A323R9LLM6DKDA,J.RyanSpivey,0,0,5,1349222400,Best Thing About Kentucky!
9893,B000F47E00,A2OLKV9F2S7O6N,James W. Picht,17,17,5,1156032000,"fragrant, delicious, and cheap"
9894,B000F47E00,A248BAMI7QPNN6,S. Reid,4,5,5,1165190400,Excellent Buy!
9895,B000F47E00,A2AKY45IOUE51T,"P. Hunter ""p.e.""",1,1,5,1284422400,I will never buy vanilla beans at the store again!
9897,B000F47E00,A2AZQPXDJXD6WG,"Donna K. Mayhew ""chocaluah maker""",0,0,5,1226275200,Best Vanilla Beans
9899,B000F47E00,A22J92A80WI059,curl girl,0,0,5,1216598400,Fair price.  Good quality
9900,B000F47E00,A3CM3GMHM3QJSP,"Jodi M. Lewis ""Mom2MNtwins""",0,0,5,1214265600,Great value!
9904,B000LGE10S,A3VYKQ550UOQJI,PH,0,0,5,1344816000,High Quality
9905,B001CGTN1I,AWFBCO3SYHCDU,"A. Jackson ""icetealover""",128,130,5,1242086400,Lowers Blood sugars
9906,B001CGTN1I,A1S52XH2CS4Y26,Fitzgerald Fan,97,100,5,1236470400,Discovery of the Century!
9907,B001CGTN1I,AUBJ799D34OPD,Cindy,82,84,5,1241913600,healthy & fun food!
9908,B001CGTN1I,AENBPNKPFDGH3,Cindy S. Harris,36,38,5,1240790400,"Great quality, awesome product."
9909,B001CGTN1I,A19MQQ1YD1YV4E,Angela Vasquez,37,40,5,1258848000,"Great, but eat fast!"
9910,B001CGTN1I,A1ZWM7T7R6MO02,JoshuaRM,22,23,5,1300233600,#1 superfood
9911,B001CGTN1I,A2E3WMF9RWW2X2,K. Duvall,20,21,5,1246406400,Great product.
9912,B001CGTN1I,A16R7DARMGF7U8,Kate McCallister,17,18,5,1258675200,I love chia seeds!
9914,B001CGTN1I,A34BZM6S9L7QI4,"Mandy ""mandy""",10,11,5,1292976000,Adds a great texture to foods
9915,B001CGTN1I,AXJGCAD36N915,Marilou Baughman,10,11,5,1254873600,good quality
9916,B001CGTN1I,AHF94XMY23UDC,Heather,6,6,5,1305849600,"Good for your belly, good for your heart"
9917,B001CGTN1I,A2DPYMNI2HCIOI,Angela Evans,6,6,5,1299974400,"Lots of benefits, especially for vegetarians/vegans!"
9918,B001CGTN1I,A155GOXIM7BWDO,Christy Son,5,5,5,1335916800,AWESOME
9919,B001CGTN1I,A1RUWKVC5W9QDB,ilove_tofu,5,5,5,1306540800,makes yummy pudding
9920,B001CGTN1I,AKHGQMX2912T0,"Robert Ridder ""bob""",4,4,5,1332115200,Great supplement
9921,B001CGTN1I,A22XNJATFB5LOC,L. Campo,4,4,5,1296777600,Pleased Subscriber
9922,B001CGTN1I,A1EPP56A17R62Q,"Tommie ""An expert is a former drip under pres...",6,7,5,1260835200,Ch-ch-ch CHIA!
9923,B001CGTN1I,A1XCCS7VLCBL9I,Pokin,3,3,5,1342483200,Healthy and versatile
9924,B001CGTN1I,A2OZ2TSGVBBFLW,"Malcoln_Rodgers ""scrolls""",3,3,5,1312070400,"love it, don't ask me why"
9925,B001CGTN1I,A1YXY2JGDLO8XG,Bre,3,3,5,1308355200,Surprisingly good
9926,B001CGTN1I,A2T4CRPRK5WZKL,Annie,3,3,5,1303603200,cheers for chia!
9927,B001CGTN1I,A2V5R832QCSOMX,Leanne,5,6,5,1285372800,Healthy food at a good price
9928,B001CGTN1I,A24PGDMY8R6MTF,Seabiscuit,2,2,5,1337472000,Delicious seeds
9929,B001CGTN1I,A31JTZG6IM9B6B,Crystal,2,2,5,1334966400,Wholesome Goodness!!
9930,B001CGTN1I,A1RXLZY53ZQ6UT,"Susan ""Susan""",2,2,5,1333756800,I Use Chia Seeds Daily..Love them!
9931,B001CGTN1I,A13JGUL1BTQ8P5,"Judy Latour ""New Me!""",2,2,5,1296518400,Great!
9933,B001CGTN1I,A1QXIB5SJG07XP,Bryan A. Cook,1,1,5,1346889600,They are amazing
9934,B001CGTN1I,A2LQ487PCEOUVE,ggee,1,1,5,1346284800,Chia seeds!!!!
9935,B001CGTN1I,AYQFLZT3LYP9F,Colleen M. Kelley,1,1,5,1340755200,Great!
9936,B001CGTN1I,A3N7PXM9QB59HL,j. kathleen,1,1,5,1340236800,"Delicious, Nutritious,  and a Great Buy!"
9937,B001CGTN1I,A1Z3XWG2W5GOHP,Nite Runner,1,1,5,1309392000,Makes you feel full and a natural thickener
9939,B001CGTN1I,A1G90KG9AP0CAL,Supermommy,3,4,5,1286323200,Excellent product
9940,B001CGTN1I,A10B7W4I5PM0SR,LaurenNYC,3,4,5,1271030400,New everyday food
9941,B001CGTN1I,AQINS0OC4NQZC,R. Newton,5,7,5,1257724800,WOW!
9943,B001CGTN1I,A1848UWPEEB752,G. Lee,2,3,5,1273536000,Great seeds!
9944,B001CGTN1I,AZ3EHLAKPMUU6,bigtiger,0,0,5,1350864000,seeds
9945,B001CGTN1I,A22A19DIHY5L0G,"Jezy L ""Jezy""",0,0,5,1349654400,Super healthy :)
9946,B001CGTN1I,A3FHDB2HHW2B1D,Scrapper,0,0,5,1348185600,Sad this can no longer be autimatic
9949,B001CGTN1I,A11ZL2TZKNWD5T,salee100,0,0,5,1346371200,Love the chia seeds!
9950,B001CGTN1I,A3SWFCWJSLXYBS,AlexFit,0,0,5,1346112000,Good price.
9951,B001CGTN1I,A2E48EJKZTCAUA,copengie4,0,0,5,1346025600,They're chia seeds......
9952,B001CGTN1I,A1Q9CXFIO32C01,"Y. Xiong ""YX""",0,0,5,1344643200,Great in juices/water mix!
9953,B001CGTN1I,A1LH367Y6HEEQ7,cookie,0,0,5,1344556800,FRESH AND CLEAN
9954,B001CGTN1I,A3S3VSXEFXBMRC,N. Chernyavskaya,0,0,5,1344470400,What an amazing product!
9955,B001CGTN1I,ANP5MZSPCLF8S,ElleAnne,0,0,5,1343692800,"Nutritious, Easy and Convenient!"
9956,B001CGTN1I,AHKI65OYQJFYM,Eduardo Crespo,0,0,5,1343433600,Excellent
9957,B001CGTN1I,A2CRIDCB1PX3TG,"Shawna H. ""Healthy Mom""",0,0,5,1342915200,Just what the doctor ordered
9959,B001CGTN1I,A3JK1C09AKE1I0,Aaron M.,0,0,5,1340236800,"Excellent Quality, Excellent Service"
9960,B001CGTN1I,A3OH1R8S5YR639,Jess,0,0,5,1337299200,Good product
9961,B001CGTN1I,A22U6T6C9MGCZ3,Robert K. Kennedy,0,0,5,1335571200,Natural Energy!
9964,B001CGTN1I,A1ZTHMKKOG0H6Z,J. A. Hartmann,0,0,5,1328745600,Absolutely delicous product!
9965,B001CGTN1I,A10S8NDSGZR6NA,S. love,0,0,5,1322438400,Great !
9966,B001CGTN1I,A107U6AA8M7DP7,Matthew Holloway,0,0,5,1312588800,A real Super Food
9967,B001CGTN1I,AH3DO5ZTR7BU6,"Dolores Zapata ""Dollie Bird""",0,0,5,1309478400,"Great buy, great brand"
9968,B001CGTN1I,A3B3IB8CRSNCG0,warrior,0,0,5,1309305600,good carbs
9969,B001CGTN1I,AP6ML3N4E8D55,N. Rierson,1,2,5,1334793600,GOT THEM SECOND TIME
9970,B001CGTN1I,A2CGFURX0ON5EO,tim coghlan,1,2,5,1293321600,Great
9971,B001CGTN1I,A3VKBFC5K2INR4,"J. Kruger ""veganmania""",1,2,5,1282176000,Worth the buy
9975,B001CGTN1I,A13ZCCAADQ0HVS,JAHARRIS,0,1,5,1335139200,Great product
9976,B001CGTN1I,A3QJQQZTKFV7BJ,"Sandy ""WR Gma""",0,1,5,1276300800,"Great price, well packaged"
9979,B0050IK99O,AOUE7RM59K3YL,Rebecca Melcher,0,0,5,1305158400,Unique product
9980,B001PKUXRE,AJI0HXAJIH1U9,ravnheart1,0,0,5,1322179200,Great!
9982,B0032AM8H8,A26SICDPKE4N6P,Jennifer,0,0,5,1317427200,It Works!
9984,B0032AM8H8,A27J0Z5FN2YYYI,"Angela M Tadey ""Angela""",0,0,5,1295308800,Fantastic!  Cured My Pregnancy Heartburn
9985,B004NE2E9O,A1S9IN2ED2534Y,Mary Dieter,0,0,5,1332633600,Wonderful!!
9988,B000P41A28,A25J168NSTHMYW,David A. Sifre,2,2,5,1315872000,Our baby is perfect
9989,B000P41A28,A2FXAA3JHM0MY9,"Mom of Twins ""Molly O""",2,2,5,1314921600,Excellent supplemental formula
9990,B000P41A28,A26293B9Q9GXWR,"L. owens ""L.S.Owens""",4,5,5,1309651200,If you have to use formula this is a good choice!
9991,B000P41A28,A82CL6H9NWSJC,Carl Nothnagel,6,8,5,1302652800,"Baby loves, and so do we"
9992,B000P41A28,A181WVPZSOKTVV,GRIZZLY,12,17,5,1312675200,Good product and highest quality - I'll elaborate...
9993,B000P41A28,A3HINZRNCW1SKA,Happy Mom,1,1,5,1326240000,Awesome Similac Organic Formula
9994,B000P41A28,AV3IMDC3C0F8,Miss K,1,1,5,1202256000,It's about time!
9995,B000P41A28,A350OL4V8DV5YK,Helen Avramenko,3,4,5,1259539200,great product
9997,B000P41A28,A5VVRGL8JA7R,Adam,2,3,5,1306368000,Constipation Not A Problem if...
9998,B000P41A28,A2TGDTJ8YCU6PD,geena77,0,0,5,1347494400,Love this formula!
9999,B000P41A28,AUV4GIZZE693O,"Susan Coe ""sueysis""",1,2,5,1203638400,very convenient
3,B000LQOCH0,ABXLMWJIXXAIN,"Natalia Corres ""Natalia Corres""",1,1,4,1219017600,"""Delight"" says it all"
6,B006K2ZZ7K,ADT0SRK1MGOEU,Twoapennything,0,0,4,1342051200,Nice Taffy
14,B001GVISJM,A18ECVX2RJ7HUE,"willie ""roadie""",2,2,4,1288915200,fresh and greasy!
28,B001GVISJM,AAAS38B98HMIK,Heather Dube,0,1,4,1331856000,Great Bargain for the Price
33,B001EO5QW8,AOVROBZ8BNTP7,S. Potter,19,19,4,1163376000,Best of the Instant Oatmeals
34,B001EO5QW8,A3PMM0NFVEJGK9,"Megan ""Bad at Nicknames""",13,13,4,1166313600,Good Instant
36,B001EO5QW8,A2CI0RLADCRKPF,T. J. Ryan,3,3,4,1210464000,satisfying
39,B001EO5QW8,A2GHZ2UTV2B0CD,JERRY REITH,0,0,4,1350777600,GOOD WAY TO START THE DAY....
49,B001EO5QW8,ALOR97KTZTK1P,knitty pants,1,2,4,1191715200,Very good but next time I won't order the Variety Pack
53,B000G6RPMY,A9L6L5H9BPEBO,Edwin C. Pauzer,1,1,4,1348876800,You'll go nuts over Ass-Kickin' Peanuts.
55,B002GWHC0G,A1ND7WC5LXOU48,"David Belton ""Proteus 1""",2,2,4,1322438400,Roasts up a smooth brew
82,B0066DMI6Y,AZLONLC8OZPEC,John W. Hollis,1,1,4,1324598400,Great
102,B004K2IHUO,A3D1TXE98KRKYO,"Danny ""The Student""",2,3,4,1256515200,Great Support
103,B004K2IHUO,AVCA516CFZ9HF,S. Fowler,0,0,4,1335139200,TART!
128,B003OB0IB8,A34UG2TNXIL0Y,Austin H.,4,4,4,1325808000,Tastes great. Love Hot & Spicy. Bad price here.
136,B003OB0IB8,A2BZNXMV0LC7OE,Alanna,0,0,4,1333756800,"Tastes great, but is cheaper locally."
141,B001GVISJW,ARS5Q7LR6HWPG,"N. Pine ""pcone""",0,0,4,1314489600,Nice snack
142,B001GVISJW,A2YIO225BTKVPU,"Angel_Boy ""Treat the people around you the wa...",0,0,4,1301788800,Good Licorice
153,B005P0HHGK,AISCBGJRPPZ5G,"KT ""loves to read""",0,0,4,1326585600,tastes good
163,B000ITVLE2,A6Y8N2GHDH0ZO,Matty,0,0,4,1348272000,Not Bad
175,B0025VRCJY,A3PPOTV6659ATF,Jerald,5,6,4,1280793600,Great but not as good as it was back in the day as a teen
179,B0025VRCJY,A3L9ZT7SRJYLVH,"JDTexan ""JDTexan""",0,2,4,1293926400,ReaLemon Juice from Amazon.
180,B005CJVVJ8,A3O8ZE8BHREE0W,Tom Falcon,8,8,4,1314316800,"relaxing, almost like something you smoke"
181,B005CJVVJ8,A3BSTFFIKK5YTW,"BOATS99 ""BOATS99""",6,6,4,1327968000,Never paid that much !
189,B004V6AH34,ATX44LVZL5JFV,Silvy,1,1,4,1314403200,not bad for instant healthy coffee
195,B0028C44Z0,A32DDKLY942A84,"PrinterCPE ""damnsilly1""",2,2,4,1284249600,"Nice little mints, but pricey."
204,B0028C44Z0,A2Q8F5N7HQXWDW,Bell Girl,0,0,4,1316908800,A huge hit at the office!
215,B002TDK0VK,A3FU8FVBZ8ZODD,D. Anthony,0,1,4,1320796800,Best by the case
226,B001SATU8E,A1CR1DS15Z7XO1,Tiff D,0,0,4,1264377600,DELICIOUS
238,B000WFRMRW,A3Q7QBDSAZ670I,B. Barnett,0,0,4,1331251200,High Quality... But it gave my dog wicked gas..
244,B001EO5ZMY,A7WE8ZWEJG34E,Kapitoshka,2,3,4,1272499200,This is what you get in the store
245,B001EO5ZMY,A1W4LZ4VZDF29Y,"Guy S. Painter ""gspainter""",0,0,4,1275091200,Ahmad Tea
254,B0048IC328,ATY9Z65HYE0W6,mrsmaverick,0,0,4,1346889600,Best Energy Shot For Me
269,B000LKZK7C,A2JRK3K99168A1,djn,0,0,4,1336089600,It's sugar..
270,B000LKZK7C,A1L4RDILGM7D9E,Paula,0,0,4,1312934400,Excellent but not perfect
271,B000LKZK7C,A2VUB6YYTF234O,Anel Lopez,0,0,4,1302739200,Good product
276,B000LKZK7C,AUUWUS51SMMT4,R. Symansky,0,0,4,1260835200,Great product - weak packaging
297,B001UJEN6C,A3UD9G34YLWVXE,Thezwomann,2,2,4,1322265600,This stuff works!!!
307,B003EMU7EU,A3DSWITPB6NBT5,benvenutofam,0,0,4,1287619200,could use only once
328,B003VTN95K,AKG4UJNVSHHAD,flowergirl,0,0,4,1340582400,Shipped great
341,B000HKYP9A,AD5WAUA14YD6N,M. Knapp,0,0,4,1281657600,"great for eating whole foods, clean with veggie brush"
347,B000HKYP9A,AEIAXBIMAO9T0,"Heidi ""Hydez54""",0,0,4,1168473600,Love the Fresh Food Feeder!!
358,B001SB099M,A2XADCFYDXH7IV,Thomas A. Johnson,1,1,4,1320969600,Excellent Everyday Olive Oil
359,B0041QJSJS,A1KZUXE70GYNGO,talonmedic,0,0,4,1347926400,"Love Weavers, I am a fan."
369,B002O3VHXU,A1OIMIM4FHT4IG,"Jerry Perkins ""Nevada Perky""",2,2,4,1283817600,Price surprise
371,B002O3VHXU,A2TJG4N8LNJW23,Blythe Dresser,0,0,4,1327104000,A saving grace for Green Mountain Coffee...
373,B002O3VHXU,A1HQV09XG1Z0YW,Joy2talk2U,0,0,4,1305676800,Good Coffee
387,B001ESOQAM,AQDT2YOPW35IU,Ammers,0,0,4,1319068800,"not the highest quality, but good for the price."
390,B001ESOQA2,AC8PTTE9SEU9E,T,0,0,4,1234828800,Valentine gift winner
400,B001ELL6O8,A1ORGHJ9LSZB03,"A. Lehmann ""sweetnotes""",0,0,4,1259280000,Good for Egg Allergy
420,B004X8TK8I,A3GIMXLOEPFJBV,Samuel Spade,0,0,4,1342396800,These are Famous for a reason.
423,B000G6RYNE,A2NO1TXXS9T0EE,BruteNStones,0,0,4,1335398400,Hard
426,B000G6RYNE,A1Y3XPZK9ZADFW,albinocrow,0,0,4,1334016000,glad to find them in 1 oz size
427,B000G6RYNE,A1Y3XPZK9ZADFW,albinocrow,0,0,4,1334016000,"pretty good, could be better"
433,B000G6RYNE,A17V3UVYMI69TE,Patrick Tran,0,0,4,1327363200,PUCKER UP
435,B000G6RYNE,A15USNEAJUXOSH,L. Schrank,0,0,4,1326067200,Quite good
440,B000G6RYNE,A33PLZ7SD5MCG0,Patty Kaye,0,0,4,1315699200,A unique flavor for fans of Thai food
443,B000G6RYNE,A391CLP4UMXJQG,Dane King,0,0,4,1300924800,Very good.
447,B000G6RYNE,A3PZ4AXTY9J1DZ,Jason Ralsky,0,0,4,1295913600,"A delicious, crisp chip with good flavor"
461,B000G6RYNE,A2ZEFDVX4X5TPX,"Thomas A. Roberts ""tomrgalvtx""",0,0,4,1249430400,Not quite the best...
462,B000G6RYNE,A2MMTWKCJET6S,T. judy,0,0,4,1245110400,want to gaain twenty pounds with no control whatsoever? Buy this!
471,B000G6RYNE,A17UR3NRLARXCH,"W. Muckelroy ""Chawk68""",0,0,4,1221091200,"Good chips, more cheese"
472,B000G6RYNE,A31N6KB160O508,Fran W.,0,0,4,1219795200,Pretty good tasting chip
473,B000G6RYNE,A339FKUBFG0VLX,the Poodle,0,0,4,1217376000,Yummy chips
474,B000G6RYNE,A3MLESXA2VGWJC,CV,0,0,4,1217376000,Best sour cream & onion chip I've had
479,B000G6RYNE,A324FVIOYCWNSB,"Eric BVD ""Eric""",0,0,4,1215302400,An addictive potato chip
486,B000G6RYNE,A31N6KB160O508,Fran W.,0,0,4,1214006400,Not bad but a little hard to get used to
487,B000G6RYNE,A31N6KB160O508,Fran W.,0,0,4,1214006400,Firm quality chip
498,B000G6RYNE,AJQD2WWJYOYFQ,bubbles,0,0,4,1186617600,"Tangy, spicy, and sweet- oh my!"
499,B000G6RYNE,A16YH487W9ZYO0,Bruce G. Lindsay,0,0,4,1184198400,An indulgence with a bite
504,B000G6RYNE,A2OEUROGZDTXUJ,J. Graves,1,2,4,1327968000,I like them.
512,B000G6RYNE,A2C18CH1YC6BYT,Sophie,0,1,4,1314403200,Crisp
518,B000G6RYNE,A1AVLKAXW55QQA,M. Simpson,0,1,4,1264982400,Spicy but good
533,B000G6RYNE,ALCKGM3XF391,Dustin J. Fender,0,1,4,1220140800,"Great price, but not as tangy as I expected."
543,B000G6RYNE,A2LN5DDGT21310,"A. cotton ""CaramelCandy1978""",2,5,4,1208995200,THESE ARE VERY GOOD
549,B000G6RYNE,A6UFSCD6O8JMT,"qualquan ""qualquan""",1,4,4,1257033600,No salt Kettle chips.
581,B000G6RYNE,A2A8KWCE8RKB9T,David Glazer,1,1,4,1348704000,Good chips
586,B000G6RYNE,A2R9GBWL1CDBN1,Rae K.,1,1,4,1333670400,Spicy Thai
592,B000G6RYNE,AQQLWCMRNDFGI,Steven A. Peterson,1,1,4,1306540800,Pretty tasty and decently spiced. . . .
608,B000G6RYNE,AX668BUQRHI7C,stephie,1,1,4,1216598400,Delicious!
612,B000G6RYNE,A1JBB01LAK69LV,Rubyred,1,1,4,1212105600,The chip with a kiss of salt
616,B000G6RYNE,A37D5847LN3WQ,Wildcat Fan,3,4,4,1211414400,Best Chips Out There!
625,B000G6RYNE,A3TA1UJWRJF9NC,jschristian44,2,3,4,1283472000,4 Stars for price and taste
627,B000G6RYNE,A2FVD05Z2FYW1P,J. Silva,2,3,4,1243987200,Tangy and delicious snack
631,B000G6RYNE,A1IVFBJA9KAI1M,Shane Martin,2,3,4,1191369600,Tasty!
637,B000G6RYNE,ACJW2YSBG2HA1,i am me,0,0,4,1336694400,These chips are awesome if not best but....
638,B000G6RYNE,A1J5HHOPXZ6UNF,Chris,0,0,4,1336608000,kettle chips
650,B001EPPCNK,AY1EF0GOH80EK,Natasha Stryker,0,0,4,1349395200,Do not taste from bottle! Mix with vanilla for true flavor.
655,B002BCD2OG,A2LYOW4YW8R2HO,Richard C. Washburn,12,12,4,1292371200,These weigh 46 oz. NOT 46 fluid ounces
660,B002BCD2OG,A2V82V20LFSWD7,J A,0,0,4,1347321600,"Good, but container could be better"
664,B002BCD2OG,A11QUNPSCNHY62,N. R. Evans,0,0,4,1339891200,Great substitute sweetener
678,B000G6MBX2,A181BEPNIVQWB1,"mendomom ""mendomom""",2,2,4,1208649600,Organic yummy chips what more can you ask for
679,B000G6MBX2,A1UJ6I72N22HT7,"S. Andrews ""Sunsh!ne""",2,2,4,1207612800,Very different flavor
683,B000G6MBX2,A1UDFKEKTO70NX,Tiffany,1,1,4,1245110400,tasty
684,B000G6MBX2,A471XPKNUEJGU,Joe133,1,1,4,1219536000,Plocky's Sweet Smokey Chipotle Whole Grain Tortill...
695,B000G6MBX2,A2OPEDFVLL22TP,"B Healthy ""Healthy eater""",0,0,4,1256169600,Plocky's tortilla chips--tasty and healthy
697,B000G6MBX2,A1KTR92SDR33GZ,"P. Herbert ""cal_herbie""",0,0,4,1248652800,"Tasty, but make sure you have gum"
720,B000G6MBX2,A2GS0QUCV2KVMP,Stephanie J. Myers,0,1,4,1209686400,Broken chips but tasty
728,B001F33UPI,ACPABFZ8DBLDG,Sonya Milliron,0,0,4,1322438400,Candy
730,B008BEGP9W,A1MJ0MF2OFIU4D,Chris,0,0,4,1340496000,A Surprising Find
744,B001BB3LW6,A1ZS6CRXGZX4YE,R. Martin,1,1,4,1308182400,Lots of pops!
752,B0035YE9CS,A3K0UVMET7SEWE,Electric Leaf,10,12,4,1283644800,"Good soy sauce, but not special. Mainly good as unique gift."
760,B0035YE9CS,A1Z1RVRG9CFCB7,taostalk,0,2,4,1343779200,non GMO
766,B009HINRX8,A39BLB42U7M6BD,James Brooks,0,0,4,1344643200,One of the better T-Discs
771,B000NF69ZM,A3FVAWZNKW9GX,"A.Trendl HungarianBookstore.com ""What should ...",3,3,4,1243123200,Perfect Sampler of Milka Chocolate
773,B000NF69ZM,A1USMRT33PBEKJ,DNK,0,0,4,1337817600,Great candy my family loved it
783,B0018DQFPC,A36MP37DITBU6F,"Enchanted  In  Dixie ""Enchanted""",3,3,4,1247875200,"My sons 9 & 11 loved making this, as easy enough to do by themselves. With adult supervision any age can do this neat project."
784,B0018DQFPC,AEC3FERY6U28I,BigCityLady,1,1,4,1293408000,Spongetastic!
788,B0018DQFPC,AAX6FRNBEU9PK,"Susan Clinton ""gammer""",0,0,4,1289865600,Fun to paint
793,B000UZMJZO,A1KG9W0FX5STMR,Emiliy Marino,1,2,4,1209254400,delicious
813,B004ET7MG8,AH7LB9HXLYL25,william,2,2,4,1327104000,has a very good flavor
824,B003AO5DLO,A36D2ED3Q81YEQ,Atheenas,1,1,4,1332806400,Happy Dogs
839,B001ELL9X6,A2SSX0VOP3CHZW,"D. Umeno ""discerning consumer""",0,0,4,1305417600,Nice flavorful tea for the purist black tea addict
848,B0041CKRJC,A4MPDQF63WAEO,vintage,2,2,4,1324684800,soda
857,B000VKYKTG,AYMV2T86WIXVD,Nathan K. Arnold,5,5,4,1220745600,awsome
865,B000VKYKTG,A32OZFDUK07WLV,"R. G. Pickering ""ritapick""",1,1,4,1280534400,Delicious
878,B000HDMUQ2,A30NECNFHHBT3H,lp,0,0,4,1340236800,great taste But size it smaller
881,B000HDMUQ2,A3223MR0RBJG6H,"AlmondJoy ""almondjoy""",0,0,4,1317254400,Perfect Size
882,B000HDMUQ2,A1Y1L56592H2ZX,Kimmy in Valencia,0,0,4,1314057600,Pretty good overall
884,B000HDMUQ2,A2D293ADQ5HCLF,Blish,0,0,4,1274832000,small but good
886,B000HDMUQ2,A3W4RLOQQ2R4RT,"Courtney Aie ""Court ;)""",0,0,4,1268352000,"Yummy, but small..."
890,B000HDMUQ2,ACSALMTTUS776,Best Busy Boys,0,0,4,1216166400,Great snack
896,B001ELL9XG,A2W9I628I6SE1U,"Kort ""Art, Music, Book & Movie Enthusiast""",0,0,4,1288310400,Beautiful presentation ...and a pretty good tea too!
898,B001ELL9XG,A2U4N0SDPQQ884,Cecilia,0,0,4,1198886400,Wonderful Tea!
901,B000ER6YO0,A3NHUQ33CFH3VM,Citizen John,6,6,4,1255651200,Dessert to Them.  But is it Nutritional Enough?
903,B000ER6YO0,A6LAMY7Z10BBJ,Amazon Shopper,4,4,4,1286928000,"Good flavor, too runny though"
908,B000ER6YO0,AWBKE3QTB3BWX,Nessie,1,1,4,1315958400,My baby's favorite 2nd stage food so far and great for constipation!
913,B000ER6YO0,A26L4JZZ9C1GT5,Alison Denton Jones,1,1,4,1287964800,good for you but not best flavor
917,B000ER6YO0,A3T7LFZQGL24A5,JuliaB,0,0,4,1350259200,"Great taste for a picky baby, but very thin compared to others"
928,B000ER6YO0,A2NQKBC54RAZL5,Keribeth,0,0,4,1297296000,Our Baby Likes it
